Time,Axis_0_Value,Axis_1_Value
1744359096.558461,1,2
1744359096.5585144,1,2
1744359096.5585678,1,2
1744359096.5586212,1,2
1744359096.558674,1,2
1744359096.5587277,1,2
1744359096.5587811,1,2
1744359096.5588343,1,2
1744359096.5588906,1,2
1744359096.5589442,1,2
1744359096.5589974,1,2
1744359096.559051,1,2
1744359096.5591054,1,2
1744359096.5591614,1,2
1744359096.5592148,1,2
1744359096.5592687,1,2
1744359096.5593216,1,2
1744359096.559375,1,2
1744359096.5594282,1,2
1744359096.5594816,1,2
1744359096.559535,1,2
1744359096.5595887,1,2
1744359096.5596426,1,2
1744359096.5596972,1,2
1744359096.5597515,1,2
1744359096.5598063,1,2
1744359096.559861,1,2
1744359096.5599158,1,2
1744359096.5599728,1,2
1744359096.560027,1,2
1744359096.5600805,1,2
1744359096.560134,1,2
1744359096.560187,1,2
1744359096.560241,1,2
1744359096.5602946,1,2
1744359096.5603483,1,2
1744359096.5604017,1,2
1744359096.5604558,1,2
1744359096.5605092,1,2
1744359096.5605624,1,2
1744359096.5606163,1,2
1744359096.5606732,1,2
1744359096.5607336,1,2
1744359096.5607884,1,2
1744359096.5608432,1,2
1744359096.5608964,1,2
1744359096.5609503,1,2
1744359096.5610034,1,2
1744359096.5610604,1,2
1744359096.5611157,1,2
1744359096.5611696,1,2
1744359096.561223,1,2
1744359096.5612764,1,2
1744359096.56133,1,2
1744359096.5613835,1,2
1744359096.5614374,1,2
1744359096.561491,1,2
1744359096.5615444,1,2
1744359096.5615985,1,2
1744359096.5616531,1,2
1744359096.5617082,1,2
1744359096.561763,1,2
1744359096.5618172,1,2
1744359096.561871,1,2
1744359096.5619247,1,2
1744359096.561999,1,2
1744359096.5620584,1,2
1744359096.5621128,1,2
1744359096.5621674,1,2
1744359096.5622208,1,2
1744359096.5622742,1,2
1744359096.5623279,1,2
1744359096.5623863,1,2
1744359096.56244,1,2
1744359096.562493,1,2
1744359096.5625467,1,2
1744359096.5626006,1,2
1744359096.5626543,1,2
1744359096.5627077,1,2
1744359096.5627618,1,2
1744359096.5628154,1,2
1744359096.562869,1,2
1744359096.5629222,1,2
1744359096.5629766,1,2
1744359096.56303,1,2
1744359096.563084,1,2
1744359096.5631373,1,2
1744359096.5631907,1,2
1744359096.563244,1,2
1744359096.5632977,1,2
1744359096.5633516,1,2
1744359096.5634055,1,2
1744359096.5634596,1,2
1744359096.5635135,1,2
1744359096.5635672,1,2
1744359096.5636208,1,2
1744359096.5636747,1,2
1744359096.563728,1,2
1744359096.5637817,1,2
1744359096.5638359,1,2
1744359096.5638916,1,2
1744359096.5639458,1,2
1744359096.5639992,1,2
1744359096.564053,1,2
1744359096.5641065,1,2
1744359096.564161,1,2
1744359096.5642152,1,2
1744359096.5642688,1,2
1744359096.5643225,1,2
1744359096.5643764,1,2
1744359096.56443,1,2
1744359096.5644834,1,2
1744359096.5645366,1,2
1744359096.56459,1,2
1744359096.5646431,1,2
1744359096.5646966,1,2
1744359096.5647504,1,2
1744359096.5648038,1,2
1744359096.5648575,1,2
1744359096.5649114,1,2
1744359096.564965,1,2
1744359096.5650187,1,2
1744359096.565072,1,2
1744359096.5651257,1,2
1744359096.5651793,1,2
1744359096.5652332,1,2
1744359096.5652869,1,2
1744359096.5653408,1,2
1744359096.5653942,1,2
1744359096.5654473,1,2
1744359096.5655005,1,2
1744359096.565554,1,2
1744359096.5656266,1,2
1744359096.565682,1,2
1744359096.5657365,1,2
1744359096.5657902,1,2
1744359096.5658438,1,2
1744359096.5658972,1,2
1744359096.5659504,1,2
1744359096.5660186,1,2
1744359096.5660732,1,2
1744359096.5661266,1,2
1744359096.56618,1,2
1744359096.5662336,1,2
1744359096.566287,1,2
1744359096.5663404,1,2
1744359096.5663936,1,2
1744359096.5664477,1,2
1744359096.5665016,1,2
1744359096.5665555,1,2
1744359096.5666087,1,2
1744359096.5666623,1,2
1744359096.5667167,1,2
1744359096.5667713,1,2
1744359096.5668256,1,2
1744359096.5668797,1,2
1744359096.5669332,1,2
1744359096.566987,1,2
1744359096.5670407,1,2
1744359096.5670946,1,2
1744359096.567148,1,2
1744359096.5672019,1,2
1744359096.5672553,1,2
1744359096.5673091,1,2
1744359096.5673625,1,2
1744359096.567416,1,2
1744359096.5674696,1,2
1744359096.567523,1,2
1744359096.5675797,1,2
1744359096.5676332,1,2
1744359096.5676866,1,2
1744359096.5677402,1,2
1744359096.5677934,1,2
1744359096.5678473,1,2
1744359096.5679004,1,2
1744359096.5679538,1,2
1744359096.5680077,1,2
1744359096.568061,1,2
1744359096.5681148,1,2
1744359096.5681682,1,2
1744359096.5682218,1,2
1744359096.5682755,1,2
1744359096.5683289,1,2
1744359096.5683823,1,2
1744359096.5684361,1,2
1744359096.5684898,1,2
1744359096.5685432,1,2
1744359096.5685976,1,2
1744359096.568651,1,2
1744359096.5687044,1,2
1744359096.568758,1,2
1744359096.5688114,1,2
1744359096.5688653,1,2
1744359096.5689187,1,2
1744359096.5689728,1,2
1744359096.5690262,1,2
1744359096.5690796,1,2
1744359096.5691333,1,2
1744359096.5691874,1,2
1744359096.569243,1,2
1744359096.5692966,1,2
1744359096.5693502,1,2
1744359096.5694034,1,2
1744359096.569457,1,2
1744359096.5695105,1,2
1744359096.5695639,1,2
1744359096.569617,1,2
1744359096.5696707,1,2
1744359096.5697274,1,2
1744359096.569781,1,2
1744359096.5698347,1,2
1744359096.5698888,1,2
1744359096.5699422,1,2
1744359096.5700111,1,2
1744359096.570066,1,2
1744359096.5701191,1,2
1744359096.570172,1,2
1744359096.5702257,1,2
1744359096.5702791,1,2
1744359096.5703325,1,2
1744359096.570386,1,2
1744359096.5704393,1,2
1744359096.5704935,1,2
1744359096.5705485,1,2
1744359096.5706017,1,2
1744359096.570656,1,2
1744359096.5707097,1,2
1744359096.5707636,1,2
1744359096.5708168,1,2
1744359096.5708702,1,2
1744359096.5709238,1,2
1744359096.570977,1,2
1744359096.5710306,1,2
1744359096.571084,1,2
1744359096.5711374,1,2
1744359096.571191,1,2
1744359096.5712447,1,2
1744359096.571299,1,2
1744359096.5713522,1,2
1744359096.571406,1,2
1744359096.5714593,1,2
1744359096.5715125,1,2
1744359096.5715663,1,2
1744359096.5716197,1,2
1744359096.5716736,1,2
1744359096.5717275,1,2
1744359096.571782,1,2
1744359096.571837,1,2
1744359096.5718913,1,2
1744359096.5719452,1,2
1744359096.571999,1,2
1744359096.5720522,1,2
1744359096.5721102,1,2
1744359096.572164,1,2
1744359096.5722172,1,2
1744359096.572271,1,2
1744359096.572324,1,2
1744359096.5723774,1,2
1744359096.5724306,1,2
1744359096.5724845,1,2
1744359096.5726538,1,2
1744359096.5727115,1,2
1744359096.5727656,1,2
1744359096.5728197,1,2
1744359096.572873,1,2
1744359096.5729268,1,2
1744359096.5729802,1,2
1744359096.5730338,1,2
1744359096.5730875,1,2
1744359096.573141,1,2
1744359096.5731947,1,2
1744359096.573249,1,2
1744359096.5733035,1,2
1744359096.5733585,1,2
1744359096.5734131,1,2
1744359096.5734668,1,2
1744359096.5735214,1,2
1744359096.573575,1,2
1744359096.5736284,1,2
1744359096.5736816,1,2
1744359096.5737352,1,2
1744359096.573789,1,2
1744359096.5738423,1,2
1744359096.573896,1,2
1744359096.573951,1,2
1744359096.5740287,1,2
1744359096.5740836,1,2
1744359096.5741374,1,2
1744359096.574191,1,2
1744359096.5742443,1,2
1744359096.5742989,1,2
1744359096.5743542,1,2
1744359096.5744104,1,2
1744359096.5744646,1,2
1744359096.574518,1,2
1744359096.574571,1,2
1744359096.5746248,1,2
1744359096.5746784,1,2
1744359096.5747318,1,2
1744359096.5747852,1,2
1744359096.5748398,1,2
1744359096.5748932,1,2
1744359096.5749469,1,2
1744359096.5750003,1,2
1744359096.5750535,1,2
1744359096.575107,1,2
1744359096.5751603,1,2
1744359096.575214,1,2
1744359096.575267,1,2
1744359096.5753202,1,2
1744359096.575375,1,2
1744359096.57543,1,2
1744359096.57549,1,2
1744359096.5755446,1,2
1744359096.5755978,1,2
1744359096.5756514,1,2
1744359096.575705,1,2
1744359096.5757582,1,2
1744359096.5758119,1,2
1744359096.5758653,1,2
1744359096.575919,1,2
1744359096.575972,1,2
1744359096.5760252,1,2
1744359096.576079,1,2
1744359096.5761342,1,2
1744359096.5761878,1,2
1744359096.5762413,1,2
1744359096.5762944,1,2
1744359096.5763483,1,2
1744359096.5764022,1,2
1744359096.5764565,1,2
1744359096.576511,1,2
1744359096.5765653,1,2
1744359096.5766277,1,2
1744359096.5767055,1,2
1744359096.5767612,1,2
1744359096.5768223,1,2
1744359096.5768774,1,2
1744359096.5769334,1,2
1744359096.576987,1,2
1744359096.5770416,1,2
1744359096.577096,1,2
1744359096.57715,1,2
1744359096.5772038,1,2
1744359096.577257,1,2
1744359096.5773098,1,2
1744359096.5773635,1,2
1744359096.577417,1,2
1744359096.5774705,1,2
1744359096.5775242,1,2
1744359096.5775797,1,2
1744359096.5776398,1,2
1744359096.5777116,1,2
1744359096.5777671,1,2
1744359096.5778222,1,2
1744359096.5778759,1,2
1744359096.5779295,1,2
1744359096.5780058,1,2
1744359096.5780647,1,2
1744359096.5781186,1,2
1744359096.578172,1,2
1744359096.5782256,1,2
1744359096.5782795,1,2
1744359096.5783331,1,2
1744359096.5783868,1,2
1744359096.57844,1,2
1744359096.5784934,1,2
1744359096.578547,1,2
1744359096.5786035,1,2
1744359096.578657,1,2
1744359096.5787103,1,2
1744359096.578764,1,2
1744359096.5788174,1,2
1744359096.5788708,1,2
1744359096.5789242,1,2
1744359096.5789778,1,2
1744359096.579031,1,2
1744359096.5790846,1,2
1744359096.579138,1,2
1744359096.5791914,1,2
1744359096.5792449,1,2
1744359096.5792985,1,2
1744359096.579353,1,2
1744359096.579408,1,2
1744359096.5794613,1,2
1744359096.579515,1,2
1744359096.5795686,1,2
1744359096.579622,1,2
1744359096.5796795,1,2
1744359096.5797331,1,2
1744359096.5797868,1,2
1744359096.5798407,1,2
1744359096.579895,1,2
1744359096.5799499,1,2
1744359096.5800047,1,2
1744359096.5800588,1,2
1744359096.5801134,1,2
1744359096.5801675,1,2
1744359096.5802217,1,2
1744359096.5802772,1,2
1744359096.5803306,1,2
1744359096.580385,1,2
1744359096.5804386,1,2
1744359096.5804918,1,2
1744359096.580545,1,2
1744359096.580598,1,2
1744359096.580651,1,2
1744359096.5807042,1,2
1744359096.5807614,1,2
1744359096.5808148,1,2
1744359096.5808687,1,2
1744359096.5809221,1,2
1744359096.5809753,1,2
1744359096.5810294,1,2
1744359096.5810828,1,2
1744359096.5811365,1,2
1744359096.5811899,1,2
1744359096.5812438,1,2
1744359096.5812972,1,2
1744359096.5813503,1,2
1744359096.5814037,1,2
1744359096.5814576,1,2
1744359096.5815113,1,2
1744359096.5815642,1,2
1744359096.5816178,1,2
1744359096.5816724,1,2
1744359096.5817268,1,2
1744359096.58178,1,2
1744359096.5818343,1,2
1744359096.5818894,1,2
1744359096.581945,1,2
1744359096.5820167,1,2
1744359096.5820773,1,2
1744359096.5821319,1,2
1744359096.5821853,1,2
1744359096.582239,1,2
1744359096.5822928,1,2
1744359096.5823462,1,2
1744359096.5824,1,2
1744359096.5824533,1,2
1744359096.582507,1,2
1744359096.5825605,1,2
1744359096.5826142,1,2
1744359096.5826678,1,2
1744359096.5827212,1,2
1744359096.5827746,1,2
1744359096.582828,1,2
1744359096.5828815,1,2
1744359096.5829353,1,2
1744359096.5829892,1,2
1744359096.5830426,1,2
1744359096.5830958,1,2
1744359096.5831497,1,2
1744359096.583203,1,2
1744359096.583256,1,2
1744359096.5833097,1,2
1744359096.5833628,1,2
1744359096.583416,1,2
1744359096.5834696,1,2
1744359096.5835228,1,2
1744359096.5835786,1,2
1744359096.5836325,1,2
1744359096.5836856,1,2
1744359096.583739,1,2
1744359096.5837927,1,2
1744359096.583846,1,2
1744359096.5838997,1,2
1744359096.5839531,1,2
1744359096.5840065,1,2
1744359096.5840607,1,2
1744359096.5841143,1,2
1744359096.584168,1,2
1744359096.5842211,1,2
1744359096.5842745,1,2
1744359096.584328,1,2
1744359096.5843816,1,2
1744359096.5844352,1,2
1744359096.5844898,1,2
1744359096.5845444,1,2
1744359096.5846055,1,2
1744359096.5846777,1,2
1744359096.5847318,1,2
1744359096.5847855,1,2
1744359096.5848386,1,2
1744359096.5848925,1,2
1744359096.5849457,1,2
1744359096.5849988,1,2
1744359096.5850525,1,2
1744359096.5851066,1,2
1744359096.58516,1,2
1744359096.585213,1,2
1744359096.585269,1,2
1744359096.5853362,1,2
1744359096.5853896,1,2
1744359096.585443,1,2
1744359096.5854964,1,2
1744359096.5855498,1,2
1744359096.5856032,1,2
1744359096.5856571,1,2
1744359096.5857108,1,2
1744359096.5857642,1,2
1744359096.5858173,1,2
1744359096.5858707,1,2
1744359096.5859244,1,2
1744359096.5859962,1,2
1744359096.586053,1,2
1744359096.5861063,1,2
1744359096.5861597,1,2
1744359096.5862129,1,2
1744359096.586266,1,2
1744359096.5863194,1,2
1744359096.5863729,1,2
1744359096.586427,1,2
1744359096.5864801,1,2
1744359096.5865333,1,2
1744359096.5865867,1,2
1744359096.5866404,1,2
1744359096.5866935,1,2
1744359096.5867476,1,2
1744359096.5868006,1,2
1744359096.5868542,1,2
1744359096.5869076,1,2
1744359096.5869615,1,2
1744359096.587015,1,2
1744359096.587068,1,2
1744359096.5871212,1,2
1744359096.5871747,1,2
1744359096.5872276,1,2
1744359096.587285,1,2
1744359096.587338,1,2
1744359096.587391,1,2
1744359096.5874443,1,2
1744359096.5874975,1,2
1744359096.5875506,1,2
1744359096.5876045,1,2
1744359096.587658,1,2
1744359096.5877109,1,2
1744359096.5877643,1,2
1744359096.5878174,1,2
1744359096.5878704,1,2
1744359096.587924,1,2
1744359096.5879772,1,2
1744359096.58803,1,2
1744359096.5880835,1,2
1744359096.588137,1,2
1744359096.5881906,1,2
1744359096.5882437,1,2
1744359096.5882971,1,2
1744359096.5883503,1,2
1744359096.588404,1,2
1744359096.5884578,1,2
1744359096.5885112,1,2
1744359096.5885644,1,2
1744359096.5886178,1,2
1744359096.5886714,1,2
1744359096.5887249,1,2
1744359096.5887778,1,2
1744359096.5888307,1,2
1744359096.588884,1,2
1744359096.5889373,1,2
1744359096.5889902,1,2
1744359096.5890434,1,2
1744359096.5890968,1,2
1744359096.5891502,1,2
1744359096.5892036,1,2
1744359096.589257,1,2
1744359096.58931,1,2
1744359096.5893629,1,2
1744359096.5894198,1,2
1744359096.5894732,1,2
1744359096.589527,1,2
1744359096.5895798,1,2
1744359096.5896332,1,2
1744359096.5896862,1,2
1744359096.5897396,1,2
1744359096.5897934,1,2
1744359096.5898478,1,2
1744359096.5899017,1,2
1744359096.5899549,1,2
1744359096.590044,1,2
1744359096.5901036,1,2
1744359096.5901573,1,2
1744359096.590211,1,2
1744359096.5902643,1,2
1744359096.5903177,1,2
1744359096.5903714,1,2
1744359096.5904243,1,2
1744359096.5904777,1,2
1744359096.5905313,1,2
1744359096.5905848,1,2
1744359096.5906382,1,2
1744359096.5906916,1,2
1744359096.590745,1,2
1744359096.5907981,1,2
1744359096.5908513,1,2
1744359096.590905,1,2
1744359096.5909586,1,2
1744359096.591012,1,2
1744359096.5910654,1,2
1744359096.5911183,1,2
1744359096.591172,1,2
1744359096.5912254,1,2
1744359096.5912788,1,2
1744359096.5913322,1,2
1744359096.5913856,1,2
1744359096.5914388,1,2
1744359096.591492,1,2
1744359096.5915446,1,2
1744359096.5915976,1,2
1744359096.5916507,1,2
1744359096.5917041,1,2
1744359096.5917578,1,2
1744359096.5918157,1,2
1744359096.5918694,1,2
1744359096.5919237,1,2
1744359096.5919785,1,2
1744359096.5920386,1,2
1744359096.5921052,1,2
1744359096.592159,1,2
1744359096.5922122,1,2
1744359096.5923822,1,2
1744359096.5924416,1,2
1744359096.5924962,1,2
1744359096.5925512,1,2
1744359096.5926054,1,2
1744359096.5926588,1,2
1744359096.592712,1,2
1744359096.592765,1,2
1744359096.592819,1,2
1744359096.592872,1,2
1744359096.592925,1,2
1744359096.592978,1,2
1744359096.5930312,1,2
1744359096.5930846,1,2
1744359096.593138,1,2
1744359096.5931907,1,2
1744359096.593245,1,2
1744359096.593298,1,2
1744359096.5933511,1,2
1744359096.593404,1,2
1744359096.5934575,1,2
1744359096.5935109,1,2
1744359096.5935643,1,2
1744359096.593617,1,2
1744359096.5936706,1,2
1744359096.593724,1,2
1744359096.5937772,1,2
1744359096.59383,1,2
1744359096.593883,1,2
1744359096.5939367,1,2
1744359096.594013,1,2
1744359096.5940685,1,2
1744359096.5941236,1,2
1744359096.5941765,1,2
1744359096.59423,1,2
1744359096.5942829,1,2
1744359096.5943358,1,2
1744359096.594389,1,2
1744359096.5944428,1,2
1744359096.5944965,1,2
1744359096.5945516,1,2
1744359096.5946045,1,2
1744359096.5946584,1,2
1744359096.5947115,1,2
1744359096.5947647,1,2
1744359096.5948184,1,2
1744359096.5948727,1,2
1744359096.5949266,1,2
1744359096.5949876,1,2
1744359096.5950434,1,2
1744359096.5951006,1,2
1744359096.5951538,1,2
1744359096.5952084,1,2
1744359096.5952618,1,2
1744359096.595315,1,2
1744359096.595368,1,2
1744359096.5954208,1,2
1744359096.5954745,1,2
1744359096.5955274,1,2
1744359096.5955808,1,2
1744359096.5956342,1,2
1744359096.5956874,1,2
1744359096.5957406,1,2
1744359096.595794,1,2
1744359096.5958486,1,2
1744359096.5959022,1,2
1744359096.5959554,1,2
1744359096.596009,1,2
1744359096.5960622,1,2
1744359096.5961154,1,2
1744359096.596169,1,2
1744359096.5962222,1,2
1744359096.5962756,1,2
1744359096.5963287,1,2
1744359096.5963824,1,2
1744359096.596436,1,2
1744359096.5964928,1,2
1744359096.5965464,1,2
1744359096.5965996,1,2
1744359096.5966527,1,2
1744359096.5967064,1,2
1744359096.5967596,1,2
1744359096.5968127,1,2
1744359096.5968661,1,2
1744359096.5969193,1,2
1744359096.5969727,1,2
1744359096.597026,1,2
1744359096.597079,1,2
1744359096.5971324,1,2
1744359096.5971863,1,2
1744359096.5972397,1,2
1744359096.5972931,1,2
1744359096.5973487,1,2
1744359096.5974033,1,2
1744359096.5974572,1,2
1744359096.5975115,1,2
1744359096.5975652,1,2
1744359096.597619,1,2
1744359096.5976722,1,2
1744359096.5977254,1,2
1744359096.5977788,1,2
1744359096.5978322,1,2
1744359096.5978854,1,2
1744359096.5979385,1,2
1744359096.598014,1,2
1744359096.59807,1,2
1744359096.5981233,1,2
1744359096.598176,1,2
1744359096.5982318,1,2
1744359096.598285,1,2
1744359096.5983384,1,2
1744359096.5983913,1,2
1744359096.5984442,1,2
1744359096.5984976,1,2
1744359096.5985508,1,2
1744359096.5986037,1,2
1744359096.5986574,1,2
1744359096.5987103,1,2
1744359096.5987632,1,2
1744359096.5988169,1,2
1744359096.5988698,1,2
1744359096.5989232,1,2
1744359096.5989764,1,2
1744359096.599029,1,2
1744359096.599082,1,2
1744359096.599135,1,2
1744359096.5991879,1,2
1744359096.5992417,1,2
1744359096.599297,1,2
1744359096.59935,1,2
1744359096.599404,1,2
1744359096.5994582,1,2
1744359096.5995128,1,2
1744359096.5995755,1,2
1744359096.5996475,1,2
1744359096.5997024,1,2
1744359096.599756,1,2
1744359096.5998096,1,2
1744359096.5998647,1,2
1744359096.5999198,1,2
1744359096.5999732,1,2
1744359096.6000273,1,2
1744359096.6000822,1,2
1744359096.6001353,1,2
1744359096.6001892,1,2
1744359096.6002445,1,2
1744359096.6002996,1,2
1744359096.6003532,1,2
1744359096.6004121,1,2
1744359096.6004667,1,2
1744359096.60052,1,2
1744359096.6005733,1,2
1744359096.600627,1,2
1744359096.600681,1,2
1744359096.6007342,1,2
1744359096.6007874,1,2
1744359096.600841,1,2
1744359096.600894,1,2
1744359096.6009471,1,2
1744359096.6010003,1,2
1744359096.6010535,1,2
1744359096.6011071,1,2
1744359096.6011608,1,2
1744359096.6012144,1,2
1744359096.6012678,1,2
1744359096.601322,1,2
1744359096.6013758,1,2
1744359096.6014297,1,2
1744359096.6014838,1,2
1744359096.6015375,1,2
1744359096.6015909,1,2
1744359096.6016464,1,2
1744359096.6017027,1,2
1744359096.601756,1,2
1744359096.6018095,1,2
1744359096.6018627,1,2
1744359096.601916,1,2
1744359096.6019907,1,2
1744359096.6020496,1,2
1744359096.6021028,1,2
1744359096.602156,1,2
1744359096.6022093,1,2
1744359096.602263,1,2
1744359096.6023161,1,2
1744359096.602369,1,2
1744359096.6024227,1,2
1744359096.6024776,1,2
1744359096.6025326,1,2
1744359096.602587,1,2
1744359096.6026406,1,2
1744359096.6026945,1,2
1744359096.6027482,1,2
1744359096.602801,1,2
1744359096.6028543,1,2
1744359096.6029074,1,2
1744359096.6029606,1,2
1744359096.603014,1,2
1744359096.603067,1,2
1744359096.60312,1,2
1744359096.6031735,1,2
1744359096.6032295,1,2
1744359096.6032832,1,2
1744359096.603337,1,2
1744359096.6033905,1,2
1744359096.6034436,1,2
1744359096.603497,1,2
1744359096.6035504,1,2
1744359096.603604,1,2
1744359096.6036572,1,2
1744359096.6037102,1,2
1744359096.6037633,1,2
1744359096.6038165,1,2
1744359096.6038694,1,2
1744359096.6039224,1,2
1744359096.6039755,1,2
1744359096.6040287,1,2
1744359096.6040819,1,2
1744359096.604136,1,2
1744359096.60419,1,2
1744359096.6042435,1,2
1744359096.604297,1,2
1744359096.60435,1,2
1744359096.6044035,1,2
1744359096.604457,1,2
1744359096.60451,1,2
1744359096.604563,1,2
1744359096.6046162,1,2
1744359096.6046693,1,2
1744359096.6047244,1,2
1744359096.6047795,1,2
1744359096.6048331,1,2
1744359096.6048887,1,2
1744359096.6049452,1,2
1744359096.6049998,1,2
1744359096.6050532,1,2
1744359096.6051066,1,2
1744359096.60516,1,2
1744359096.605213,1,2
1744359096.605266,1,2
1744359096.6053193,1,2
1744359096.6053724,1,2
1744359096.6054254,1,2
1744359096.605479,1,2
1744359096.605532,1,2
1744359096.605585,1,2
1744359096.6056385,1,2
1744359096.605692,1,2
1744359096.605745,1,2
1744359096.6057985,1,2
1744359096.6058517,1,2
1744359096.6059048,1,2
1744359096.6059582,1,2
1744359096.6060276,1,2
1744359096.6060817,1,2
1744359096.6061356,1,2
1744359096.6061888,1,2
1744359096.6062424,1,2
1744359096.6062956,1,2
1744359096.6063488,1,2
1744359096.6064024,1,2
1744359096.606456,1,2
1744359096.60651,1,2
1744359096.606563,1,2
1744359096.606616,1,2
1744359096.606669,1,2
1744359096.606722,1,2
1744359096.6067753,1,2
1744359096.6068287,1,2
1744359096.6068861,1,2
1744359096.6069398,1,2
1744359096.6069934,1,2
1744359096.6070466,1,2
1744359096.6071,1,2
1744359096.6071532,1,2
1744359096.6072066,1,2
1744359096.60726,1,2
1744359096.6073132,1,2
1744359096.6073666,1,2
1744359096.6074202,1,2
1744359096.6074736,1,2
1744359096.6075282,1,2
1744359096.6075828,1,2
1744359096.6076374,1,2
1744359096.607692,1,2
1744359096.607746,1,2
1744359096.607799,1,2
1744359096.6078522,1,2
1744359096.6079059,1,2
1744359096.6079588,1,2
1744359096.6080122,1,2
1744359096.6080656,1,2
1744359096.608119,1,2
1744359096.608172,1,2
1744359096.6082258,1,2
1744359096.608279,1,2
1744359096.6083324,1,2
1744359096.6083856,1,2
1744359096.608439,1,2
1744359096.6084929,1,2
1744359096.6085463,1,2
1744359096.6086,1,2
1744359096.6086533,1,2
1744359096.6087065,1,2
1744359096.60876,1,2
1744359096.6088135,1,2
1744359096.6088672,1,2
1744359096.6089206,1,2
1744359096.608974,1,2
1744359096.6090314,1,2
1744359096.6090848,1,2
1744359096.6091385,1,2
1744359096.609192,1,2
1744359096.6092463,1,2
1744359096.6092997,1,2
1744359096.6093524,1,2
1744359096.609406,1,2
1744359096.609459,1,2
1744359096.6095128,1,2
1744359096.6095662,1,2
1744359096.6096203,1,2
1744359096.609675,1,2
1744359096.6097283,1,2
1744359096.6097817,1,2
1744359096.609835,1,2
1744359096.6098886,1,2
1744359096.609942,1,2
1744359096.6100106,1,2
1744359096.6100664,1,2
1744359096.6101203,1,2
1744359096.6101737,1,2
1744359096.6102273,1,2
1744359096.610281,1,2
1744359096.6103344,1,2
1744359096.6103878,1,2
1744359096.6104407,1,2
1744359096.6104941,1,2
1744359096.6105478,1,2
1744359096.610601,1,2
1744359096.6106539,1,2
1744359096.610708,1,2
1744359096.6107616,1,2
1744359096.610815,1,2
1744359096.6108685,1,2
1744359096.6109216,1,2
1744359096.6109755,1,2
1744359096.611029,1,2
1744359096.611082,1,2
1744359096.611137,1,2
1744359096.6111913,1,2
1744359096.611245,1,2
1744359096.6112983,1,2
1744359096.611352,1,2
1744359096.6114101,1,2
1744359096.611464,1,2
1744359096.611517,1,2
1744359096.6115701,1,2
1744359096.611624,1,2
1744359096.6116772,1,2
1744359096.6117303,1,2
1744359096.6117837,1,2
1744359096.6118367,1,2
1744359096.6119971,1,2
1744359096.6120534,1,2
1744359096.612107,1,2
1744359096.612161,1,2
1744359096.6122143,1,2
1744359096.6122675,1,2
1744359096.6123207,1,2
1744359096.612374,1,2
1744359096.6124272,1,2
1744359096.612481,1,2
1744359096.6125348,1,2
1744359096.612589,1,2
1744359096.6126435,1,2
1744359096.6126978,1,2
1744359096.6127517,1,2
1744359096.6128056,1,2
1744359096.6128592,1,2
1744359096.6129127,1,2
1744359096.6129663,1,2
1744359096.6130202,1,2
1744359096.613073,1,2
1744359096.6131265,1,2
1744359096.61318,1,2
1744359096.6132333,1,2
1744359096.6132872,1,2
1744359096.6133404,1,2
1744359096.613393,1,2
1744359096.6134467,1,2
1744359096.6135004,1,2
1744359096.6135535,1,2
1744359096.613607,1,2
1744359096.6136596,1,2
1744359096.6137142,1,2
1744359096.6137674,1,2
1744359096.6138206,1,2
1744359096.6138742,1,2
1744359096.6139271,1,2
1744359096.6140003,1,2
1744359096.6140573,1,2
1744359096.6141112,1,2
1744359096.6141655,1,2
1744359096.614219,1,2
1744359096.6142714,1,2
1744359096.614325,1,2
1744359096.6143782,1,2
1744359096.614432,1,2
1744359096.6144865,1,2
1744359096.6145403,1,2
1744359096.6145935,1,2
1744359096.61465,1,2
1744359096.614704,1,2
1744359096.6147578,1,2
1744359096.6148407,1,2
1744359096.6148953,1,2
1744359096.6149492,1,2
1744359096.6150029,1,2
1744359096.615057,1,2
1744359096.6151118,1,2
1744359096.6151664,1,2
1744359096.6152203,1,2
1744359096.6152735,1,2
1744359096.6153271,1,2
1744359096.6153805,1,2
1744359096.615434,1,2
1744359096.6154902,1,2
1744359096.615544,1,2
1744359096.615597,1,2
1744359096.6156504,1,2
1744359096.6157036,1,2
1744359096.6157568,1,2
1744359096.6158102,1,2
1744359096.6158638,1,2
1744359096.615918,1,2
1744359096.6159716,1,2
1744359096.616025,1,2
1744359096.6160786,1,2
1744359096.6161366,1,2
1744359096.6161902,1,2
1744359096.6162434,1,2
1744359096.616297,1,2
1744359096.6163504,1,2
1744359096.616404,1,2
1744359096.6164572,1,2
1744359096.6165109,1,2
1744359096.6165645,1,2
1744359096.6166177,1,2
1744359096.6166713,1,2
1744359096.6167247,1,2
1744359096.616778,1,2
1744359096.6168318,1,2
1744359096.6168852,1,2
1744359096.6169388,1,2
1744359096.6169956,1,2
1744359096.6170487,1,2
1744359096.6171024,1,2
1744359096.6171556,1,2
1744359096.6172085,1,2
1744359096.6172621,1,2
1744359096.6173158,1,2
1744359096.617369,1,2
1744359096.6174223,1,2
1744359096.6174755,1,2
1744359096.6175292,1,2
1744359096.6175826,1,2
1744359096.6176367,1,2
1744359096.617691,1,2
1744359096.6177454,1,2
1744359096.6178,1,2
1744359096.6178567,1,2
1744359096.61791,1,2
1744359096.617963,1,2
1744359096.618036,1,2
1744359096.6180913,1,2
1744359096.6181448,1,2
1744359096.6181982,1,2
